date,home,away,home_goals,away_goals,competition,is_neutral,city,venue_country,source
2025-06-06,Wales,Liechtenstein,3,0,FIFA World Cup qualification,False,Cardiff,Wales,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-07,Albania,Serbia,0,0,FIFA World Cup qualification,False,Tirana,Albania,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-07,Andorra,England,0,1,FIFA World Cup qualification,True,Barcelona,Spain,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-07,Anguilla,El Salvador,0,3,FIFA World Cup qualification,False,The Valley,Anguilla,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-07,Aruba,Haiti,0,5,FIFA World Cup qualification,False,Oranjestad,Aruba,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-07,Austria,Romania,2,1,FIFA World Cup qualification,False,Vienna,Austria,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-07,Bahamas,Costa Rica,0,8,FIFA World Cup qualification,True,Wildey,Barbados,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-07,Belize,Panama,0,2,FIFA World Cup qualification,False,Belmopan,Belize,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-07,Bosnia and Herzegovina,San Marino,1,0,FIFA World Cup qualification,False,Zenica,Bosnia and Herzegovina,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-07,British Virgin Islands,Jamaica,0,1,FIFA World Cup qualification,False,Road Town,British Virgin Islands,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-07,Cayman Islands,Honduras,0,1,FIFA World Cup qualification,False,George Town,Cayman Islands,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-07,Finland,Netherlands,0,2,FIFA World Cup qualification,False,Helsinki,Finland,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-07,Malta,Lithuania,0,0,FIFA World Cup qualification,False,Ta' Qali,Malta,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-09,Belgium,Wales,4,3,FIFA World Cup qualification,False,Brussels,Belgium,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-09,Croatia,Czech Republic,5,1,FIFA World Cup qualification,False,Osijek,Croatia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-09,Estonia,Norway,0,1,FIFA World Cup qualification,False,Tallinn,Estonia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-09,Faroe Islands,Gibraltar,2,1,FIFA World Cup qualification,False,Tórshavn,Faroe Islands,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-09,Italy,Moldova,2,0,FIFA World Cup qualification,False,Reggio Emilia,Italy,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-09,Kazakhstan,North Macedonia,0,1,FIFA World Cup qualification,False,Astana,Kazakhstan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,Argentina,Colombia,1,1,FIFA World Cup qualification,False,Buenos Aires,Argentina,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,Bolivia,Chile,2,0,FIFA World Cup qualification,False,El Alto,Bolivia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,Brazil,Paraguay,1,0,FIFA World Cup qualification,False,São Paulo,Brazil,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,China,Bahrain,1,0,FIFA World Cup qualification,False,Chongqing,China,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,Costa Rica,Trinidad and Tobago,2,1,FIFA World Cup qualification,False,San José,Costa Rica,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,Cuba,Bermuda,1,2,FIFA World Cup qualification,False,Santiago de Cuba,Cuba,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,Dominican Republic,Dominica,5,0,FIFA World Cup qualification,False,Santo Domingo,Dominican Republic,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,El Salvador,Suriname,1,1,FIFA World Cup qualification,False,San Salvador,El Salvador,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,Finland,Poland,2,1,FIFA World Cup qualification,False,Helsinki,Finland,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,Guyana,Montserrat,3,0,FIFA World Cup qualification,False,Leonora,Guyana,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,Haiti,Curaçao,1,5,FIFA World Cup qualification,True,Oranjestad,Aruba,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,Honduras,Antigua and Barbuda,2,0,FIFA World Cup qualification,False,Tegucigalpa,Honduras,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,Iran,North Korea,3,0,FIFA World Cup qualification,False,Tehran,Iran,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,Jamaica,Guatemala,3,0,FIFA World Cup qualification,False,Kingston,Jamaica,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,Japan,Indonesia,6,0,FIFA World Cup qualification,False,Suita,Japan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,Jordan,Iraq,0,1,FIFA World Cup qualification,False,Amman,Jordan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,Kyrgyzstan,United Arab Emirates,1,1,FIFA World Cup qualification,False,Bishkek,Kyrgyzstan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,Latvia,Albania,1,1,FIFA World Cup qualification,False,Riga,Latvia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,Netherlands,Malta,8,0,FIFA World Cup qualification,False,Groningen,Netherlands,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,Palestine,Oman,1,1,FIFA World Cup qualification,True,Amman,Jordan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,Panama,Nicaragua,3,0,FIFA World Cup qualification,False,Panama City,Panama,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,Peru,Ecuador,0,0,FIFA World Cup qualification,False,Lima,Peru,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,Puerto Rico,Saint Vincent and the Grenadines,2,1,FIFA World Cup qualification,False,Mayagüez,Puerto Rico,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,Romania,Cyprus,2,0,FIFA World Cup qualification,False,Bucharest,Romania,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,Saint Kitts and Nevis,Grenada,2,3,FIFA World Cup qualification,False,Basseterre,Saint Kitts and Nevis,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,Saint Lucia,Barbados,2,1,FIFA World Cup qualification,False,Gros Islet,Saint Lucia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,San Marino,Austria,0,4,FIFA World Cup qualification,False,Serravalle,San Marino,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,Saudi Arabia,Australia,1,2,FIFA World Cup qualification,False,Jeddah,Saudi Arabia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,Serbia,Andorra,3,0,FIFA World Cup qualification,False,Leskovac,Serbia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,South Korea,Kuwait,4,0,FIFA World Cup qualification,False,Seoul,South Korea,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,Uruguay,Venezuela,2,0,FIFA World Cup qualification,False,Montevideo,Uruguay,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-06-10,Uzbekistan,Qatar,3,0,FIFA World Cup qualification,False,Tashkent,Uzbekistan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-03,Seychelles,Gabon,0,4,FIFA World Cup qualification,True,Saint Pierre,Mauritius,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-04,Algeria,Botswana,3,1,FIFA World Cup qualification,False,Tizi Ouzou,Algeria,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-04,Angola,Libya,0,1,FIFA World Cup qualification,False,Luanda,Angola,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-04,Argentina,Venezuela,3,0,FIFA World Cup qualification,False,Buenos Aires,Argentina,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-04,Brazil,Chile,3,0,FIFA World Cup qualification,False,Rio de Janeiro,Brazil,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-04,Bulgaria,Spain,0,3,FIFA World Cup qualification,False,Sofia,Bulgaria,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-04,Cameroon,Eswatini,3,0,FIFA World Cup qualification,False,Yaoundé,Cameroon,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-04,Chad,Ghana,1,1,FIFA World Cup qualification,False,N'Djamena,Chad,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-04,Colombia,Bolivia,3,0,FIFA World Cup qualification,False,Barranquilla,Colombia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-04,Georgia,Turkey,2,3,FIFA World Cup qualification,False,Tbilisi,Georgia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-04,Guatemala,El Salvador,0,1,FIFA World Cup qualification,False,Guatemala City,Guatemala,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-04,Guinea-Bissau,Sierra Leone,1,1,FIFA World Cup qualification,False,Bissau,Guinea-Bissau,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-04,Kazakhstan,Wales,0,1,FIFA World Cup qualification,False,Astana,Kazakhstan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-04,Liechtenstein,Belgium,0,6,FIFA World Cup qualification,False,Vaduz,Liechtenstein,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-04,Lithuania,Malta,1,1,FIFA World Cup qualification,False,Kaunas,Lithuania,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-04,Luxembourg,Northern Ireland,1,3,FIFA World Cup qualification,False,Luxembourg,Luxembourg,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-04,Madagascar,Central African Republic,2,0,FIFA World Cup qualification,True,Casablanca,Morocco,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-04,Mali,Comoros,3,0,FIFA World Cup qualification,True,Berkane,Morocco,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-04,Mauritius,Cape Verde,0,2,FIFA World Cup qualification,False,Saint Pierre,Mauritius,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-04,Netherlands,Poland,1,1,FIFA World Cup qualification,False,Rotterdam,Netherlands,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-04,Paraguay,Ecuador,0,0,FIFA World Cup qualification,False,Asunción,Paraguay,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-04,Slovakia,Germany,2,0,FIFA World Cup qualification,False,Bratislava,Slovakia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-04,Suriname,Panama,0,0,FIFA World Cup qualification,False,Paramaribo,Suriname,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-04,São Tomé and Príncipe,Equatorial Guinea,2,3,FIFA World Cup qualification,True,Oujda,Morocco,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-04,Tunisia,Liberia,3,0,FIFA World Cup qualification,False,Radès,Tunisia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-04,Uruguay,Peru,3,0,FIFA World Cup qualification,False,Montevideo,Uruguay,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-05,Benin,Zimbabwe,1,0,FIFA World Cup qualification,True,Ebimpé,Ivory Coast,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-05,Bermuda,Jamaica,0,4,FIFA World Cup qualification,False,Devonshire Parish,Bermuda,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-05,Congo,Tanzania,1,1,FIFA World Cup qualification,False,Brazzaville,Congo,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-05,Denmark,Scotland,0,0,FIFA World Cup qualification,False,Copenhagen,Denmark,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-05,Djibouti,Burkina Faso,0,6,FIFA World Cup qualification,True,Bissau,Guinea-Bissau,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2025-09-05,Egypt,Ethiopia,2,0,FIFA World Cup qualification,False,Cairo,Egypt,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
